Unnamed: 0,text,possibly_sensitive,created_at.x,reply_settings,conversation_id,author_id,lang,id,protected,location,url,profile_image_url,verified,username,created_at.y,name,description,public_metrics.x_retweet_count,public_metrics.x_reply_count,public_metrics.x_like_count,public_metrics.x_quote_count,public_metrics.x_impression_count,public_metrics.y_followers_count,public_metrics.y_following_count,public_metrics.y_tweet_count,public_metrics.y_listed_count,in_reply_to_user_id,pinned_tweet_id,geo_place_id,text_with_display_links,reply.to.thread.no.term
24,"More than 1.2 million gallons of #sewage spilled from a Manatee County force mainline and more than 800,000 gallons of it made its way into #Sarasota Bay, according to the Florida Department of Environmental Protection . http   ow ly DUgF30qMDCw",False,2020-06-06 12:00:45,everyone,1269237791910748160,1088196428961406976,en,1269237791910748160,False,,https://t.co/AR8sz1dyFZ,https://pbs.twimg.com/profile_images/1088562451866501120/isA81Jbq_normal.jpg,False,awsproject,2019-01-23T22:07:01.000Z,American Water Security Project,"Promoting the need for #sewage and #wastewater #infrastructure upgrades and repairs, #ethical treatment of wastewater, and protection of our nation's waters",0,0,2,1,0,92,95,1368,1,,,,"More than 1.2 million gallons of #sewage spilled from a Manatee County force mainline and more than 800,000 gallons of it made its way into #Sarasota Bay, according to the Florida Department of Environmental Protection https://t.co/AjmLM5MPMu",False
25,"Massive sewage spill in Bradenton leaks into Sarasota Bay, state officials say
@calusawater⁩  . https   www bradenton com news local article243237076 html",False,2020-06-06 13:16:32,everyone,1269256862974840832,1260330002,en,1269256862974840832,False,Gulf Coast,,https://pbs.twimg.com/profile_images/1497944489935220741/ievhWI0W_normal.jpg,False,SarasotaMermaid,2013-03-11T20:18:02.000Z,SarasotaMermaid,🌏 things can change,0,0,0,0,0,2289,4484,122583,57,,1.36636381898573e+18,,"Massive sewage spill in Bradenton leaks into Sarasota Bay, state officials say
@calusawater⁩  https://t.co/pVQyClnUqv",False
26,"More than 800,000 gallons of raw sewage spilled into Sarasota Bay after a wastewater pipe broke in Bradenton earlier this month.
. https   wusfnews wusf usf edu post 800k gallons sewage spills sarasota bay",False,2020-06-09 19:51:03,everyone,1270443308267925505,17544442,en,1270443308267925505,False,"Tampa, FL",https://t.co/KBo4cZ3VYG,https://pbs.twimg.com/profile_images/882569215559028736/RMkZ8wkh_normal.jpg,True,wusf,2008-11-21T20:07:08.000Z,WUSF,"WUSF Public Media is the Tampa Bay area’s source for news, in-depth reporting, educational programming, arts, and the finest classical music.",3,0,1,0,0,14653,2305,37951,484,,,,"More than 800,000 gallons of raw sewage spilled into Sarasota Bay after a wastewater pipe broke in Bradenton earlier this month.
https://t.co/fZahlYuoKR",False
30,"Massive sewage spill in Bradenton leaks into Sarasota Bay, state officials say | The final volume of sewer water that spilled was 1.2 million gallons, with a total of 810,000 gallons flowing into the retention pond, and ultimately to Sarasota Bay....

. https   rebrandly com 404",False,2020-06-10 00:19:00,everyone,1270510742182211587,1046953802245578753,en,1270510742182211587,False,"Boca Grande, FL",https://t.co/nrcNO8vykn,https://pbs.twimg.com/profile_images/1046954462252650496/fAI8sUWg_normal.jpg,False,HelpFloridaHeal,2018-10-02T02:43:32.000Z,Help Florida Heal,We are a nonpartisan group of FL citizens demanding that our politicians take action to help Florida heal from the red tide and green algae poisoning our state.,0,0,2,1,0,147,347,1461,2,,1.30415059227793e+18,,"Massive sewage spill in Bradenton leaks into Sarasota Bay, state officials say | The final volume of sewer water that spilled was 1.2 million gallons, with a total of 810,000 gallons flowing into the retention pond, and ultimately to Sarasota Bay....

https://t.co/vUcewGeR7h",False
31,Fixing Longboat Key sewer leak may take ‘several days’ as sewage spills into Sarasota Bay . https   www bradenton com news local article243898917 html,False,2020-06-30 17:50:35,everyone,1278023137825783808,19344401,en,1278023137825783808,False,"Bradenton, Florida",https://t.co/KwY6u39gya,https://pbs.twimg.com/profile_images/1422199020395577348/BNoyXuoP_normal.jpg,True,bradentonherald,2009-01-22T16:00:14.000Z,Bradenton Herald,"The leading source for local news, sports and information in Bradenton, Florida, Lakewood Ranch, Palmetto, Ellenton and all of Manatee County.",0,0,2,0,0,44597,1506,140325,545,,,,Fixing Longboat Key sewer leak may take ‘several days’ as sewage spills into Sarasota Bay https://t.co/ribDWysTSf,False
32,@FLPhoenixNews Daily somewhere in Florida- . https   www mysuncoast com 2020 06 30 major sewer line break spills millions gallons near sarasota bay manatee county,False,2020-07-01 03:17:44,everyone,1278071916289548290,1229741556715921408,en,1278165866744594432,False,,,https://pbs.twimg.com/profile_images/1229742589328445441/iRskwFmC_normal.jpg,False,LEERON2019,2020-02-18T12:17:23.000Z,Lee County Rights of Nature,,0,0,0,0,0,104,249,990,6,1.0098925401144032e+18,,,@FLPhoenixNews Daily somewhere in Florida- https://t.co/AgTPVDYRtS,False
33,@FLGOPMajority @debbie_mayfield @bobbypaynefl @GovRonDeSantis Not so much- . https   www mysuncoast com 2020 06 30 major sewer line break spills millions gallons near sarasota bay manatee county,False,2020-07-01 03:18:49,everyone,1278065253159514113,1229741556715921408,en,1278166140552974341,False,,,https://pbs.twimg.com/profile_images/1229742589328445441/iRskwFmC_normal.jpg,False,LEERON2019,2020-02-18T12:17:23.000Z,Lee County Rights of Nature,,0,0,0,0,0,104,249,990,6,56764250.0,,,@FLGOPMajority @debbie_mayfield @bobbypaynefl @GovRonDeSantis Not so much- https://t.co/AgTPVDYRtS,False
34,. http   a msn com 04 en us BB16biV5,False,2020-07-01 08:56:09,everyone,1278251033882497027,42043526,zxx,1278251033882497027,False,"Florida, USA",,https://pbs.twimg.com/profile_images/1547052912240742401/53UMdoAR_normal.jpg,False,dctblackwell,2009-05-23T15:27:27.000Z,DCTBlackwell,"Nonprofit fundraiser, college instructor, arts, marketing, communications. Lifelong Democrat. Astounded by man's inhumanity to man.",0,1,0,0,0,895,1108,25443,4,,,,https://t.co/EU4X8f4xsa,False
35,@dctblackwell Nutrients for red tide. ,False,2020-07-01 12:41:57,everyone,1278251033882497027,1072638936672014341,da,1278307855662231552,False,Ass in SRQ Florida;Heart in MA,,https://pbs.twimg.com/profile_images/1080162644429078528/Vz7J_JSy_normal.jpg,False,CathyNotToday,2018-12-11T23:47:05.000Z,Cathy,"ohh Boston you’re my home,blue dot Fl:keep ur rosaries off my ovaries:F/B @annaforFlorida,@glennkirschner2, @irwinredlenerMD @jennycohn1, @RepRiggleman, 🚫lists",0,1,1,0,0,7380,3815,91383,26,42043526.0,1.3146452144060744e+18,,@dctblackwell Nutrients for red tide,True
36,Major sewer line break spills millions of gallons near Sarasota Bay in Manatee County . https   www newsbreakapp com n 0PU68JPx,False,2020-07-01 13:17:34,everyone,1278316818071990273,172141399,en,1278316818071990273,False,"Washington, DC",,https://pbs.twimg.com/profile_images/1738316222/daddy0022_normal.jpg,False,jackthecat11,2010-07-29T00:39:04.000Z,JackMack,"Ex-hippie, baby-boomer concerned abt relitigating our social progress in 21st Century",0,0,0,0,0,1675,2531,301208,102,,,,Major sewer line break spills millions of gallons near Sarasota Bay in Manatee County https://t.co/IbDaMwK1ZH,False
37,. https   www mysuncoast com cdn ampproject org v s www mysuncoast com 2020 06 30 major sewer line break spills millions gallons near sarasota bay manatee county,False,2020-07-01 13:20:53,everyone,1278317187510517760,3998136862,zxx,1278317654642774017,False,United States,,https://pbs.twimg.com/profile_images/656424420773396480/4srJiuk5_normal.jpg,False,DickensCLD,2015-10-20T00:01:16.000Z,Chuck Dickens,"Job creator,  global traveler, motorcycle touring enthusiast, lover of great food, old world wines, politics.",0,0,0,0,0,25,222,2030,2,3998136862.0,,,https://t.co/fMV99QtcSS,False
38,"Longboat Key's main sewer pipe breaks, spilling sewage 
Sewage Cleanup and Removal Chicago, Wilmette, Lake Forest, Highland Park, Northbrook

#sewagecleanupandremoval #Chicago #Wilmette #LakeForest #HighlandPark #Northbrook #Skokie . https   cm heraldtribune com offers reg. https   www thecleanupguys com sewage clean up. https   twitter com TheCleanUpGuys status 1278323533584744450 photo 1",False,2020-07-01 13:44:15,everyone,1278323533584744450,264221980,en,1278323533584744450,False,"Chicago, IL",https://t.co/IVuYdDitX8,https://pbs.twimg.com/profile_images/930190014016835584/2ggGIT-M_normal.jpg,False,TheCleanUpGuys,2011-03-11T15:04:06.000Z,The CleanUP Guys,The CleanUP Guys offer professional cleaning & restoration services #waterdamage #fireandsmoke #moldremediation #floodcleanup #sewagecleanup #basementcleaning,0,0,1,0,0,1600,2566,8811,13,,,,"Longboat Key's main sewer pipe breaks, spilling sewage https://t.co/LBt1iWatK5
Sewage Cleanup and Removal Chicago, Wilmette, Lake Forest, Highland Park, Northbrook
https://t.co/dVrF4O2sXF
#sewagecleanupandremoval #Chicago #Wilmette #LakeForest #HighlandPark #Northbrook #Skokie https://t.co/LmjEV2oaIv",False
39,"The main sewer pipe on Longboat Key ruptures, possibly spilling millions of gallons of sewage into Sarasota Bay
MORE: . https   www snntv com story 42314761 longboat key sewage pipe has been spewing into the bay",False,2020-07-01 14:00:00,everyone,1278327499013775360,324496098,en,1278327499013775360,False,"Sarasota, FL",https://t.co/4u07GjR48n,https://pbs.twimg.com/profile_images/1438922910891057153/5ja7SLWj_normal.jpg,True,SNNTV,2011-06-26T18:35:28.000Z,SNN,"Your local news leader
News, Weather, & Sports in Sarasota, Manatee, Charlotte and DeSoto counties
Have a news tip? Call (941)361-4600 or email news@snntv.com",0,0,1,0,0,13819,897,54165,208,,,,"The main sewer pipe on Longboat Key ruptures, possibly spilling millions of gallons of sewage into Sarasota Bay
MORE: https://t.co/VkWtgNcac7",False
40,@CathyNotToday And my understanding is that your favorite governor just vetoed a major environmental bill that would have helped protect the coasts from retired and green algae.. ,False,2020-07-01 14:53:31,everyone,1278251033882497027,42043526,en,1278340967188201472,False,"Florida, USA",,https://pbs.twimg.com/profile_images/1547052912240742401/53UMdoAR_normal.jpg,False,dctblackwell,2009-05-23T15:27:27.000Z,DCTBlackwell,"Nonprofit fundraiser, college instructor, arts, marketing, communications. Lifelong Democrat. Astounded by man's inhumanity to man.",0,1,1,0,0,933,1150,26461,4,1.0726389366720143e+18,1.6421314535751434e+18,,@CathyNotToday And my understanding is that your favorite governor just vetoed a major environmental bill that would have helped protect the coasts from retired and green algae.,True
41,"@CathyNotToday Freudian slip! Not tobprotect against the retired, with the possible exception of the villages, but from red tide and green algae. ",False,2020-07-01 14:57:07,everyone,1278251033882497027,42043526,en,1278341874084798464,False,"Florida, USA",,https://pbs.twimg.com/profile_images/1547052912240742401/53UMdoAR_normal.jpg,False,dctblackwell,2009-05-23T15:27:27.000Z,DCTBlackwell,"Nonprofit fundraiser, college instructor, arts, marketing, communications. Lifelong Democrat. Astounded by man's inhumanity to man.",0,1,1,0,0,933,1150,26461,4,42043526.0,1.6421314535751434e+18,,"@CathyNotToday Freudian slip! Not tobprotect against the retired, with the possible exception of the villages, but from red tide and green algae",True
42,@dctblackwell I knew your drift !! Haha !!. ,False,2020-07-01 15:00:16,everyone,1278251033882497027,1072638936672014341,en,1278342666191876098,False,Ass in SRQ Florida;Heart in MA,,https://pbs.twimg.com/profile_images/1080162644429078528/Vz7J_JSy_normal.jpg,False,CathyNotToday,2018-12-11T23:47:05.000Z,Cathy,"ohh Boston you’re my home,blue dot Fl:keep ur rosaries off my ovaries:F/B @annaforFlorida,@glennkirschner2, @irwinredlenerMD @jennycohn1, @RepRiggleman, 🚫lists",0,0,1,0,0,7380,3815,91383,26,42043526.0,1.3146452144060744e+18,,@dctblackwell I knew your drift !! Haha !!,True
43,"So THAT’s what happened yesterday 🤦🏻‍♀️
. https   www mysuncoast com 2020 06 30 major sewer line break spills millions gallons near sarasota bay manatee county",False,2020-07-01 17:49:46,everyone,1278385320388632582,4276314327,en,1278385320388632582,False,"Sarasota, FL",https://t.co/FNB8ICrZwa,https://pbs.twimg.com/profile_images/1268045255695269891/3JDwY0Eq_normal.jpg,False,sponzillotv,2015-11-25T16:52:58.000Z,Samantha Ponzillo,NY➡️FL. Cinephile. Photographer. Comedienne. she/her. #COYR #WeAreND #Quakeborn #FOH  🏳️‍🌈📷🇮🇹 #TransInclusiveFeminist,0,0,0,0,0,2100,4938,31484,34,,1.5852513334894264e+18,,"So THAT’s what happened yesterday 🤦🏻‍♀️
https://t.co/m80vliCLRs",False
44,America's infrastructure is crumbling everywhere! 😯 . https   www mysuncoast com 2020 06 30 major sewer line break spills millions gallons near sarasota bay manatee county,False,2020-07-01 21:08:36,everyone,1278435358078898176,1400552659,en,1278435358078898176,False,The Wild Wild West & Beyond!,https://t.co/HVDk6dhJGP,https://pbs.twimg.com/profile_images/454265596046106625/5x1Bou0U_normal.jpeg,False,DrLiebknicht,2013-05-03T19:29:09.000Z,Miguelito Loveless,"Brilliant mad scientist, philosopher, mischief-maker, citizen. Never turn your back on a Republican. #MaskUp #Resist #BidenHarrisToSaveAmerica",0,0,0,0,0,2488,4976,109660,19,,1.3381458207686738e+18,,America's infrastructure is crumbling everywhere! 😯 https://t.co/NzAn8F2bhi,False
45,Longboat Key pipe may have dumped 28 million gallons of sewage into Sarasota Bay . https   www heraldtribune com news 20200701 longboat key pipe may have dumped 28 million gallons of sewage into sarasota bay,False,2020-07-01 22:09:03,everyone,1278450571914162183,6942422,en,1278450571914162183,False,"Sarasota, Florida",https://t.co/W5oFw0FxIi,https://pbs.twimg.com/profile_images/1369704378400186370/IVjDQiBD_normal.png,True,HeraldTribune,2007-06-19T21:13:46.000Z,Sarasota Herald-Tribune,"The Sarasota Herald-Tribune is Southwest Florida's source for news, commentary and more.",2,0,2,0,0,61781,836,119057,922,,,,Longboat Key pipe may have dumped 28 million gallons of sewage into Sarasota Bay https://t.co/oTEadW7ggp,False
47,"According to @HeraldTribune reporter, Tim Fanning, The spill began on June 17th, however, the Town of Longboat Key did not publicly report the issue until Monday, nearly two weeks later.
@ValezkaSNN
MORE: . https   www snntv com story 42317309 an estimated 258 million gallons may have leaked through a longboat key sewer pipe running along the bottom of sarasota bay",False,2020-07-01 22:57:16,everyone,1278462707172356096,324496098,en,1278462707172356096,False,"Sarasota, FL",https://t.co/4u07GjR48n,https://pbs.twimg.com/profile_images/1438922910891057153/5ja7SLWj_normal.jpg,True,SNNTV,2011-06-26T18:35:28.000Z,SNN,"Your local news leader
News, Weather, & Sports in Sarasota, Manatee, Charlotte and DeSoto counties
Have a news tip? Call (941)361-4600 or email news@snntv.com",2,0,0,1,0,13819,897,54165,208,,,,"According to @HeraldTribune reporter, Tim Fanning, The spill began on June 17th, however, the Town of Longboat Key did not publicly report the issue until Monday, nearly two weeks later.
@ValezkaSNN
MORE: https://t.co/1TXh1UDLlZ",False
49,WTF? . https   www heraldtribune com news 20200701 longboat key pipe may have dumped 28 million gallons of sewage into sarasota bay,False,2020-07-02 01:26:03,everyone,1278500148931375106,558818756,und,1278500148931375106,False,Kansas City,,https://pbs.twimg.com/profile_images/1366962081791168514/hp0v5z-2_normal.jpg,False,davematt88,2012-04-20T17:48:40.000Z,Dave Matt,"Loves travel, animals, books and movies.
#Resistance #Theresistance",2,5,6,0,0,60091,61801,401577,80,,1.307816328993149e+18,,WTF? https://t.co/O7lAtvI7Wq,False
