Unnamed: 0,text,possibly_sensitive,id,author_id,conversation_id,in_reply_to_user_id,reply_settings,lang,created_at.x,username,profile_image_url,protected,name,url,verified,created_at.y,location,description,public_metrics.x_retweet_count,public_metrics.x_reply_count,public_metrics.x_like_count,public_metrics.x_quote_count,public_metrics.x_impression_count,public_metrics.y_followers_count,public_metrics.y_following_count,public_metrics.y_tweet_count,public_metrics.y_listed_count,pinned_tweet_id,text_with_display_links,reply.to.thread.no.term,geo_place_id
10,"Join researchers and responders as they discuss how science guides oil spill response on April 24th. This Sea Grant Oil Spill Science Outreach Program event is free and open to the public. Attend in person in St. Petersburg, Florida, or watch online. . gulfseagrant oilspilloutreach presentations how does science guide oil spill response",False,1113881203382411264,3329510170,1113881203382411264,,everyone,en,2019-04-04 19:09:08,4lastem,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,Jean May-Brett,,False,2015-06-16T13:26:33.000Z,"Kenner, LA",,7,0,0,0,0,102,103,2321,8,,"RT @NASEM_Gulf: Join researchers and responders as they discuss how science guides oil spill response on April 24th. This Sea Grant Oil Spill Science Outreach Program event is free and open to the public. Attend in person in St. Petersburg, Florida, or watch online.

https://t.co/zhLfQQY077",False,
11,"Join researchers and responders as they discuss how science guides oil spill response on April 24th. This Sea Grant Oil Spill Science Outreach Program event is free and open to the public. Attend in person in St. Petersburg, Florida, or watch online. . gulfseagrant oilspilloutreach presentations how does science guide oil spill response",False,1113886441027850241,1087763940539592705,1113886441027850241,,everyone,en,2019-04-04 19:29:57,ELI_Gulf,https://pbs.twimg.com/profile_images/1100414521271697408/Q25kiufr_normal.png,False,"Environmental Law Institute, Gulf of Mexico",https://t.co/mhAUjNiKWD,False,2019-01-22T17:28:27.000Z,"Washington, DC",Supporting public participation in restoration and recovery of the Gulf of Mexico after the Deepwater Horizon oil spill.  Retweets and likes ≠ Endorsements.,7,0,0,0,0,366,478,490,10,1.1004224608376463e+18,"RT @NASEM_Gulf: Join researchers and responders as they discuss how science guides oil spill response on April 24th. This Sea Grant Oil Spill Science Outreach Program event is free and open to the public. Attend in person in St. Petersburg, Florida, or watch online.

https://t.co/zhLfQQY077",False,
12,"Join researchers and responders as they discuss how science guides oil spill response on April 24th. This Sea Grant Oil Spill Science Outreach Program event is free and open to the public. Attend in person in St. Petersburg, Florida, or watch online. . gulfseagrant oilspilloutreach presentations how does science guide oil spill response",False,1113900034704252928,2649213481,1113900034704252928,,everyone,en,2019-04-04 20:23:58,GulfConference,https://pbs.twimg.com/profile_images/1201934603356901377/jgIiOrwG_normal.png,False,GulfSciConference,http://t.co/vl7IgD0B19,False,2014-07-15T20:51:03.000Z,"Tampa, FL",2020: A Milestone in Gulf of Mexico Research #GoMOSES,7,0,0,0,0,494,151,919,13,1.211738904807854e+18,"RT @NASEM_Gulf: Join researchers and responders as they discuss how science guides oil spill response on April 24th. This Sea Grant Oil Spill Science Outreach Program event is free and open to the public. Attend in person in St. Petersburg, Florida, or watch online.

https://t.co/zhLfQQY077",False,
13,"Join researchers and responders as they discuss how science guides oil spill response on April 24th. This Sea Grant Oil Spill Science Outreach Program event is free and open to the public. Attend in person in St. Petersburg, Florida, or watch online. . gulfseagrant oilspilloutreach presentations how does science guide oil spill response",False,1113905363726798849,1732895058,1113905363726798849,,everyone,en,2019-04-04 20:45:08,DROPPSScience,https://pbs.twimg.com/profile_images/1111320864660819973/v76zJiu9_normal.jpg,False,DROPPS Consortium,http://t.co/e7dJhd8mYu,False,2013-09-05T19:48:02.000Z,,We are a team of scientists studying the effects of oil spills in the Gulf of Mexico.,7,0,0,0,0,393,1950,870,5,,"RT @NASEM_Gulf: Join researchers and responders as they discuss how science guides oil spill response on April 24th. This Sea Grant Oil Spill Science Outreach Program event is free and open to the public. Attend in person in St. Petersburg, Florida, or watch online.

https://t.co/zhLfQQY077",False,
14,"Join researchers and responders as they discuss how science guides oil spill response on April 24th. This Sea Grant Oil Spill Science Outreach Program event is free and open to the public. Attend in person in St. Petersburg, Florida, or watch online. . gulfseagrant oilspilloutreach presentations how does science guide oil spill response",False,1114036577402064896,971780036368961536,1114036577402064896,,everyone,en,2019-04-05 05:26:32,JUMSRI2,https://pbs.twimg.com/profile_images/1223460491479089152/o5PpeQh9_normal.jpg,False,JUMSRI,https://t.co/FfxLHNVN8H,False,2018-03-08T16:09:50.000Z,"Jacksonville, FL",Marine Science Research Institute | Jacksonville University 🐬  https://t.co/03fOWE5Po1,7,0,0,0,0,203,355,663,2,,"RT @NASEM_Gulf: Join researchers and responders as they discuss how science guides oil spill response on April 24th. This Sea Grant Oil Spill Science Outreach Program event is free and open to the public. Attend in person in St. Petersburg, Florida, or watch online.

https://t.co/zhLfQQY077",False,
15,. specialist Monica Wilson will host an oil spill response seminar April 24 in St. Petersburg. Those who respond to oil spills will get the latest scientific input at the public workshop. . blogs ifas ufl 2019 04 10 florida sea grant specialist to conduct workshop get feedback on oil spills,False,1116026900693041153,361385033,1116026900693041153,,everyone,en,2019-04-10 17:15:22,UF_IFAS,https://pbs.twimg.com/profile_images/1504887669284765697/zN6nhbGU_normal.jpg,False,UF IFAS Solutions,https://t.co/lV1WJgRmW5,True,2011-08-24T18:14:18.000Z,"Gainesville, Florida",@UF's Institute of Food and Agricultural Sciences (UF/IFAS) | https://t.co/bKtWq57PLH | https://t.co/sE6K8ZwMAo…,0,0,1,0,0,12635,2427,26564,245,,.@FloridaSeaGrant specialist Monica Wilson will host an oil spill response seminar April 24 in St. Petersburg. Those who respond to oil spills will get the latest scientific input at the public workshop. https://t.co/wQljcPqoFy,False,
16,"Join researchers and responders as they discuss how science guides oil spill response on April 24th. This Sea Grant Oil Spill Science Outreach Program event is free and open to the public. Attend in person in St. Petersburg, Florida, or watch online. . gulfseagrant oilspilloutreach presentations how does science guide oil spill response",False,1116099059893325829,3891130972,1116099059893325829,,everyone,en,2019-04-10 22:02:06,akaya_co,https://pbs.twimg.com/profile_images/1117137283281510400/aHHNRyrG_normal.png,False,akaya,https://t.co/yXyTP9e6yt,False,2015-10-07T15:19:19.000Z,"Boston, MA",Biomimetic Remediation of water & soil. #1-performing bioremediation technology on the EPA NCPPS for effective & cost-efficient #oilspillcleanup.,7,0,0,0,0,1297,879,2748,27,1.1507506385922048e+18,"RT @NASEM_Gulf: Join researchers and responders as they discuss how science guides oil spill response on April 24th. This Sea Grant Oil Spill Science Outreach Program event is free and open to the public. Attend in person in St. Petersburg, Florida, or watch online.

https://t.co/zhLfQQY077",False,
17,"Join researchers and responders as they discuss how science guides oil spill response on April 24th. This Sea Grant Oil Spill Science Outreach Program event is free and open to the public. Attend in person in St. Petersburg, Florida, or watch online. . gulfseagrant oilspilloutreach presentations how does science guide oil spill response",False,1118562355938562049,3525865161,1118562355938562049,,everyone,en,2019-04-17 17:10:22,usfsloanucem,https://pbs.twimg.com/profile_images/1496162650853494784/Wkmlzx0E_normal.jpg,False,USF Sloan UCEM,,False,2015-09-02T18:33:52.000Z,,,7,0,0,0,0,299,1137,2313,1,,"RT @NASEM_Gulf: Join researchers and responders as they discuss how science guides oil spill response on April 24th. This Sea Grant Oil Spill Science Outreach Program event is free and open to the public. Attend in person in St. Petersburg, Florida, or watch online.

https://t.co/zhLfQQY077",False,
18,"1st day of school for Pinellas, school attack plot foiled, MacBook Pro banned, social media is linked to depression, Barbie going Star Wars, possible oil spill in Madeira Beach, CBS/Viacom merger, moms celebrate back to school plus Barber will be in the Ring of Honor! .",False,1161547756189753344,568322556,1161547756189753344,,everyone,en,2019-08-14 07:59:00,WalterAllenTV,https://pbs.twimg.com/profile_images/1592668582974029828/xwss2vw1_normal.jpg,False,Walter Allen FOX 13,,True,2012-05-01T14:15:44.000Z,"Tampa, FL",Good Day Tampa Bay Anchor for FOX13. Happily married and Daddy to Alexandra!,0,0,7,0,0,8345,1677,23382,146,,"1st day of school for Pinellas, school attack plot foiled, MacBook Pro banned, social media is linked to depression, Barbie going Star Wars, possible oil spill in Madeira Beach, CBS/Viacom merger, moms celebrate back to school plus Barber will be in the Ring of Honor! @FOX13News",False,
19,"“We are appalled that the Trump administration is trying to auction off our coastal waters and public lands to oil and gas developers,” writes one St. Pete Beach couple who own a hotel. . tampabay opinion 2019 09 10 protect floridas coasts from oil spills wednesdays letters",False,1171543875493814274,778251715011289088,1171543875493814274,,everyone,en,2019-09-10 22:00:00,TBTimes_Opinion,https://pbs.twimg.com/profile_images/1232366331577667585/RinKNxSr_normal.jpg,False,Opinion by Tampa Bay Times,https://t.co/0h6XtvJJU1,True,2016-09-20T15:17:22.000Z,"St. Petersburg, FL",Come here for conversation about Florida and the Tampa Bay area. We share editorials and columns from @TB_Times. | 👋 Sound off: https://t.co/qMOOX4VkN4,1,0,1,0,0,1489,339,6124,37,,"“We are appalled that the Trump administration is trying to auction off our coastal waters and public lands to oil and gas developers,” writes one St. Pete Beach couple who own a hotel.

https://t.co/n9hQh5wDeG",False,
20,"“We are appalled that the Trump administration is trying to auction off our coastal waters and public lands to oil and gas developers,” writes one St. Pete Beach couple who own a hotel. . tampabay opinion 2019 09 10 protect floridas coasts from oil spills wednesdays letters",False,1171578312256364546,257323050,1171578312256364546,,everyone,en,2019-09-11 00:16:51,jimverhulst,https://pbs.twimg.com/profile_images/1255479431/Verhulst_Jim_wp_10338a_normal.jpg,False,Jim Verhulst,,True,2011-02-25T05:08:35.000Z,"St. Petersburg, FL, USA",Jim Verhulst is the Sunday Perspective editor of the Tampa Bay Times. He is the Deputy Editor of Editorials and edits the op-ed page.,1,0,0,0,0,820,732,6934,35,,"RT @TBTimes_Opinion: “We are appalled that the Trump administration is trying to auction off our coastal waters and public lands to oil and gas developers,” writes one St. Pete Beach couple who own a hotel.

https://t.co/n9hQh5wDeG",False,
21,"ST. PETERSBURG, Fla. (AP) A decade after the nation's worst offshore oil spill, dolphins, turtles and other wildlife in the Gulf of Mexico are still seriously at risk, according to a report released Tuesday. . enewscourier state_and_nation wildlife group gulf oil spill still affecting wildlife article_da6cf39a 790b 11ea 82ba df329ce35932 html utm_campaign blox utm_source utm_medium social",False,1247618924746870785,28156328,1247618924746870785,,everyone,en,2020-04-07 20:15:05,newscourier,https://pbs.twimg.com/profile_images/117687887/courthouse_with_flag_normal.jpg,False,The News Courier,https://t.co/peZuqz0vvX,False,2009-04-01T18:02:29.000Z,"Athens, AL","The News Courier is an award-winning daily newspaper published in Athens, Alabama, covering Limestone County.",0,0,0,0,0,4852,230,64172,94,,"ST. PETERSBURG, Fla. (AP) — A decade after the nation’s worst offshore oil spill, dolphins, turtles and other wildlife in the Gulf of Mexico are still seriously at risk, according to a report released Tuesday. https://t.co/jX1LWzZuDp",False,
22,"ST. PETERSBURG, Fla. (AP) A decade after the nation's worst offshore oil spill, dolphins, turtles and other wildlife in&amp;hellip; . wtop animals pets 2020 04 wildlife group gulf oil spill still affecting wildlife",False,1247745616085565442,15573537,1247745616085565442,,everyone,en,2020-04-08 04:38:31,JeremiahCharles,https://pbs.twimg.com/profile_images/1505396048717561857/ZXLG8AHG_normal.jpg,False,Jeremiah Charles,https://t.co/RPgAV2KLS8,False,2008-07-23T22:20:21.000Z,"Alexandria, VA",Jedi Knight | Entrepreneur | Student of History & The Future | Home Remodeling | Solar Energy | Healthy Lifestyle Advocate #LGM #BayernMunich,0,0,0,0,0,12923,10682,22708,123,,"ST. PETERSBURG, Fla. (AP) — A decade after the nation’s worst offshore oil spill, dolphins, turtles and other wildlife in&amp;hellip; https://t.co/Lp7vYX6Hn0",False,
23,"Deepwater oil spill money pays for an inductive wireless charging bus station: As Electrek wrote in April, we're still suffering from the Deepwater Horizon oil spill in the Gulf of Mexico a decade later. Scientists are finding oil from that spill in the… . electrek co 2020 06 10 deepwater oil spill money inductive wireless charging bus station st petersburg florida. broadscaler 1270719394952298501 photo 1",False,1270719394952298501,15844371,1270719394952298501,,everyone,en,2020-06-10 14:08:07,broadscaler,https://pbs.twimg.com/profile_images/1615895763778965505/Md6iucs8_normal.jpg,False,Daniel Aharonoff,https://t.co/FkUbD7vBGk,False,2008-08-14T00:15:29.000Z,"CA 91436, USA",Technology Investor & Ξntrepreneur 🦇🔊,0,0,0,0,0,360,326,58187,20,,"Deepwater oil spill money pays for an inductive wireless charging bus station: As Electrek wrote in April, we’re still suffering from the Deepwater Horizon oil spill in the Gulf of Mexico a decade later. Scientists are finding oil from that spill in the… https://t.co/kjfXn8FbTS https://t.co/5iVuiOQDK0",False,
24,"We are lucky on the West Coast of Florida in a City of St Pete Beach, Historic Pass A Grille. Been in business for 44 years. Thru Tropical Depressions, oil spills, Red Tide, power outages and recessions but nothing like the Coronavirus Governor helped back on track..",False,1385021888531996672,4105325777,1385021888531996672,14989516.0,everyone,en,2021-04-22 00:05:25,RickFalkenstein,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,"Ric,,,,k Falkenstein",,False,2015-11-03T15:11:06.000Z,,"Family, Seafood,Sunsets and Beach life",0,0,0,0,0,8,35,24,0,,"@bdomenech 
We are lucky on the West Coast of Florida in a City of St Pete Beach, Historic Pass-A-Grille.
Been in business for 44 years.
Thru Tropical Depressions, oil spills, Red Tide, power outages  and recessions but nothing like the Coronavirus 
Governor helped back on track.",False,
25,"Toxins spilled into our oceans from humans who don't care about our planet. They poison our oceans with off shore drilling, dump toxins into our ocean, and major oil spills every year, not to forget Fukushima spill . fox13news in one day nine tons of dead fish removed from st pete waters due to red tide elsa",False,1413871799083966468,780891230146334720,1413871799083966468,,everyone,en,2021-07-10 14:44:40,ReaderDon7,https://pbs.twimg.com/profile_images/1436474545179922440/_5lT7Mff_normal.jpg,False,Donna Hylton,,False,2016-09-27T22:05:52.000Z,,"I'm a born again Christian.I am neither Republican or Democrat. I am passionate for the rights and health of people, animal, and earth. I love good journalism.",0,0,0,0,0,49,549,5772,4,,"Toxins spilled into our oceans from humans who don’t care about our planet. They poison our oceans with off shore drilling, dump toxins into our ocean, and major oil spills every year, not to forget Fukushima spill https://t.co/g3pjBTBZrx",False,
26,"I lived on St Pete Beach. This breaks my heart. St PB is one of the ten most beautiful beaches in the world. After the Exxon Oil Spill, reservations for tourists and weddings were cancelled and nearly bankrupted the area. This is so much worse. I am so sorry Tampa Bay.",False,1416504095679172610,1239679028337967105,1416362891251535873,235395935.0,everyone,en,2021-07-17 21:04:28,Veronic07208343,https://pbs.twimg.com/profile_images/1391457905115869184/Xjg8QO-l_normal.jpg,False,Veronica Barrett,,False,2020-03-16T22:24:59.000Z,,"American Goddess.

The most courageous act is still to think for yourself. Aloud.
    Coco Chanel",2,0,3,0,0,2123,3910,12484,0,,"@MKRIZSA50 @FriendEden100 I lived on St Pete Beach. This breaks my heart. St PB is one of the ten most beautiful beaches in the world.
After the Exxon Oil Spill, reservations for tourists and weddings were cancelled and nearly bankrupted the area.
This is so much worse. I am so sorry Tampa Bay",False,
